http://rdf.freebase.com/ns/base.mullardspacesciencelaboratoryprojects.observation_satellite.main_observation_target 1
http://rdf.freebase.com/ns/base.handball.handball_league.governing_body 1
http://rdf.freebase.com/ns/rail.steam_locomotive_class.wheel_configuration 1
http://rdf.freebase.com/ns/music.concert_tour.concert_films_or_videos 1
http://rdf.freebase.com/ns/government.indirect_election.electors 1
http://rdf.freebase.com/ns/music.featured_artist.recordings 1
http://rdf.freebase.com/ns/base.caveart.cave.region 1
http://rdf.freebase.com/ns/base.tournaments.tournament_round.tournament 1
http://rdf.freebase.com/ns/base.futebol.team.manager 1
http://rdf.freebase.com/ns/user.sandos.software.remote_ui.remote_software 1
http://rdf.freebase.com/ns/base.phytochemical.flavonoid.common_food_sources 1
http://rdf.freebase.com/ns/user.jschell.default_domain.music_venue.band_hosted 1
http://rdf.freebase.com/ns/dining.cuisine.dishes 1
http://rdf.freebase.com/ns/base.engineering.flooding_body_of_water.flood_defence_dikes 1
http://rdf.freebase.com/ns/fictional_universe.fictional_universe.languages 1
http://rdf.freebase.com/ns/base.americancivilwar.battle.ships_involved_in_this_conflict 1
http://rdf.freebase.com/ns/comic_books.comic_book_character.first_appearance 1
http://rdf.freebase.com/ns/government.legislative_session.legislature 1
http://rdf.freebase.com/ns/fictional_universe.fictional_organization_type.organizations 1
http://rdf.freebase.com/ns/user.akatenev.weapons.weapon.variants 1
http://rdf.freebase.com/ns/zoos.zoo_exhibit.species 1
http://rdf.freebase.com/ns/base.infrastructure.lock.on_body_of_water 1
http://rdf.freebase.com/ns/user.i001962.consumer_preferences.brands.city 1
http://rdf.freebase.com/ns/base.fictionaluniverse.fictional_impersonator.impersonated 1
http://rdf.freebase.com/ns/soccer.football_referee.main_referee_for 1
http://rdf.freebase.com/ns/user.narphorium.default_domain.brand.owner 1
http://rdf.freebase.com/ns/olympics.olympic_event_competition.olympic_games_contested 1
http://rdf.freebase.com/ns/olympics.olympic_event.competitions 1
http://rdf.freebase.com/ns/base.crime.type_of_law_enforcement_agency.includes_types 1
http://rdf.freebase.com/ns/base.futebol.team_manager.team 1
http://rdf.freebase.com/ns/business.industry.trade_unions 1
http://rdf.freebase.com/ns/base.crime.criminal_trial.judge 1
http://rdf.freebase.com/ns/fictional_universe.fictional_organization.type_of_organization 1
http://rdf.freebase.com/ns/base.naturalist.taxon_traits.contained_by_trait_s 1
http://rdf.freebase.com/ns/soccer.fifa.leagues_governed 1
http://rdf.freebase.com/ns/user.skud.nuclear_weapons.nuclear_test_series.tests_in_series 1
http://rdf.freebase.com/ns/base.jewlib.research_center.parent_institution 1
http://rdf.freebase.com/ns/base.formula1.formula_1_grand_prix.country 1
http://rdf.freebase.com/ns/user.benstiglitz.default_domain.portable_media_player.supported_media_formats 1
http://rdf.freebase.com/ns/music.artist.tribute_acts 1
http://rdf.freebase.com/ns/base.thesocialset.clique.clique_member_s 1
http://rdf.freebase.com/ns/music.concert.concert_video 1
http://rdf.freebase.com/ns/user.skud.boats.sailing_vessel_rig.included_in_rig 1
http://rdf.freebase.com/ns/base.peleton.road_bicycle_racing_event.teams_participating_uci_protour 1
http://rdf.freebase.com/ns/base.sails.sailboat.rigging_type_s 1
